,text,result,scores
174,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,11.5
175,"Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age / registration required

Will Apple’s privacy moves help it join the triopoly? https://t.co/MZPBtnWOoV",Positive,18.5
176,"Consumer Confidence, has much to do with consumer privacy. Free speech includes fair practice. #defi",Positive,42.6
177,No Consumer Privacy Comissioner. ! ?,Negative,45.4
178,"This is just goofy. Apple has done more for consumer privacy and security than any of the other tech companies. That they pulled their ad buy may have to do with team politics, but nothing to do with free speech. https://t.co/P4IcFa53HW",Positive,13.6
179,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/6eRlXcxXDF,Negative,15.1
180,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/VICtuobLkv,Negative,15.1
181,RT @MasonResearch: #MasonResearch OP-ED by Tracy C. Miller of @mercatus: Consumer privacy pitfalls for the new Congress to avoid https://t.…,Negative,10.4
182,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/UhwU5zvTXv https://t.co/acUyGVFr0G,Negative,13.8
183,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,11.5
184,RT @StaussDavid: Did the 2022 U.S. election change which states could pass consumer privacy legislation in 2023? Our analysis in the below-…,Neutral,100.0
185,Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,12.8
186,"7/ Zero knowledge proofs, a cryptographic innovation that enables auditable security without undermining secret-keeping, is one solution to reconcile consumer privacy and regulatory compliance.",Positive,33.1
187,"1/ The development and regulation of web3 – an evolution of the internet powered by crypto – must achieve two goals that are often in tension. 

Goal 1: Preserve consumer privacy, despite the default transparent nature of blockchains.",Negative,6.2
188,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/UgBeIiNVeN",Positive,13.7
189,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/f2660uG4ZI https://t.co/2VJliMgZZS,Positive,9.1
190,RT @IneryBlockchain: This violates #blockchain's consumer privacy regarding financial data. Does this take us a step back to #centralizatio…,Negative,16.3
191,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/VFNx2wn1gV",Positive,13.7
192,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/QFCrHPhibD https://t.co/mzwDhIX9Tx,Positive,9.1
193,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/bvKWCzHGHd,Positive,11.6
194,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/qEjflvuzpu,Positive,11.6
195,"When corporations write the rules, they only protect their profits. They restrict access to life-saving medicine,make it harder for workers to organize, lock in rules that undermine consumer privacy &amp; fuel global climate change. Corporate lobbyists have a seat at the table;notyou",Positive,11.6
196,"The American Data Privacy Protection Act (ADPPA) consumer privacy bill appears to be blocked by questions about preempting California -- although has other issues as well.

https://t.co/BPDuoikzTu

What are its prospects in Congress between now and the end of the year?  5/6",Positive,9.5
197,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/9LZxUONYDp,Negative,15.1
198,"To balance the advertisement benefits for businesses and consumer privacy, Google has developed My Ad Center.  To learn more about Google My Ad Center and how it will impact your small business #onlineadvertising, check out our recent blog post!
https://t.co/2zzIiQMlrT",Positive,6.9
199,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/jmN8oCP87P https://t.co/ugyARLmVHQ,Negative,13.8
200,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,Positive,15.4
201,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,Positive,15.4
202,"RT @OkeyMor57: @jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple do…",Negative,24.2
203,"@jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple does not have a search engine. It exerts control over its echo system to protect its consumer privacy and security.",Negative,14.0
204,"@DanKnightMMA Dear Dan - you seem like an engaged Canadian but have not read the Bill. Please do, then explain how modernizing our consumer privacy laws is bad for Canadians. Thanks. Here you go. #BillC11 #cdnpoli 

https://t.co/ZF1ifvzDb3",Positive,26.0
205,"Check out our latest article, What Does the Consumer Privacy Protection Act Mean for Microsoft Customers, and learn the steps your organization needs to take to prepare for the proposed CPPA:
https://t.co/IiXenDPOLq",Neutral,100.0
206,U.S. State Consumer Privacy Laws – a short 5-min training course that discusses the similarities and differences between the new state privacy laws being passed since 2018 https://t.co/1yefNorRtd @DanielSolove,Neutral,100.0
207,@elonmusk @DavidSacks Apple isn’t the worst with consumer privacy but their actions with Twitter regarding Elons takeover are indicative of activists in control at Apple.,Negative,9.6
208,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,Negative,12.7
209,@CarloDiLorenzo1 We need consumer privacy protection in the US. These companies buy and sell our data! California has a California Consumer Privacy Protection law. This needs to be Federal law.,Neutral,100.0
210,"Confidently is a Consumer privacy subscription service, helping people take back control of their personal data by deleting it from companies that shouldn't have it, and telling other companies not to sell it
https://t.co/VwnNAPvc4N",Positive,14.6
211,Read our latest Blog! https://t.co/kUT3Qb3uwN,Neutral,100.0
212,RT @InfoSum: How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view…,Positive,15.8
213,"@DrRichardPitre @lexfridman Thats precisely what they’re doing! Appl has a much better track record with consumer privacy than Tesla, and I’m an owner of both.",Positive,12.2
214,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,Negative,12.7
215,"“Payment Systems &amp; Services Act 2019 - directs payment service providers to adhere to consumer protection relating to consumer privacy, etc.” - Dr. Kwaku Agyeman-Budu, Dean, Faculty of Law, GIMPA",Neutral,100.0
216,"The California Consumer Privacy Act requires businesses to notify consumers about security breaches involving their data. It allows them to provide additional info about the breach if they want to.
They must notify consumers of breaches within 45 days- https://t.co/LHXX1qcQCB https://t.co/2xsw8Ss7Y7",Positive,8.7
217,"With @elonmusk throwing this tantrum because he somehow didn’t know about the App Store taking their cut (which I’ve never made an app/done  a second of research and still knew that soooooo???)

Friendly reminder that @Apple has done a fantastic job fighting for consumer privacy",Negative,15.8
218,"Cisco’s 2022 Consumer Privacy Survey: data transparency is most important regarding personal data.OC is building  a trusted economy using embedded privacy &amp; helps orgs collect data ethically through informed consent &amp; continuously enforce sharing rules
  
https://t.co/TxsA4w1zw0",Positive,29.4
219,"@elonmusk here is a poll you should post. 
How many would buy a phone you produce, if you produce a phone with no tracking of any kind, with consumer privacy number one priority?",Positive,13.9
220,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,Negative,12.7
221,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,Negative,12.7
222,Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data #privacy,Negative,13.5
223,"""The Commission should embrace this opportunity to establish obvious necessary baseline requirements that protect and advance consumer privacy.” @AGRobBonta @FTC https://t.co/Is2OmQTE03",Positive,31.2
224,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/fGp3RBCvvO https://t.co/cmNrF1lIc4,Negative,13.8
225,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,Positive,7.9
226,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,Positive,7.9
227,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,Positive,7.9
228,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,Positive,7.9
229,"The #UtahConsumerPrivacyAct becomes effective on December 31, 2023, and shares similarities with the #GDPR and other US State #PrivacyLaws. But Utah does add some unique aspects for organizations to consider. Here are some things to start thinking about: https://t.co/jon3aTdDer https://t.co/rXOY2z8iGG",Positive,8.8
230,How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view the privacy landscape and how your organization is preparing for the privacy-first era. Survey only takes a few mins! https://t.co/Eps43aDBSt https://t.co/BRFNBq2pVu,Positive,10.2
231,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",Neutral,100.0
