,text,result,scores
158,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
159,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
160,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
161,"@arksatanael @OrwellNGoode No, I’m literally not saying that at all. There was always some argument to make in favor of allowing homosexuality, because you aren’t hurting anyone within the privacy of your own home. R*pe does harm people though—directly, and it has no beneficial outcomes either.",Negative,22.7
162,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
163,"RT @Doryannsw: we were horny and went to fuck at dawn 😈

50%Off last day 🔥

🇧🇷 https://t.co/NK3lRtVfFC
🌍 https://t.co/Mi2FrAZjGR https://t.…",Negative,17.1
164,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
165,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
166,"RT @Escorpiao1997: He put up with my big dick all inside his ass and gained milk at the end, can you take it too? 🙈

More content and video…",Negative,19.8
167,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
168,"RT @JohnMagrinho: Macho Barbudo do Pauzão Peludo Me Fudeu No Pelo Encheu Meu Cu de Leite 💦

Assista Esse e outros Vídeos Completos
100% #BA…",Negative,9.1
169,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
170,"RT @mmttsex69: Fui de jockstrap pra ele socar gostoso.
🌎 https://t.co/nRByg9R5s0
🇧🇷https://t.co/4wQY4dVgkl
🤑https://t.co/ZjfSP1AbR9 https:/…",Neutral,100.0
171,"RT @Timpi_TheNewWay: 🌟DAY 4 HALLOWEEK GIVEAWAY - WIN 500 $TIMPI 🌟

❓How to enter: RT this tweet &amp; tag @Timpi_TheNewWay &amp; add hashtag #timpi…",Positive,18.5
172,"RT @honeymoonluve: 🇧🇷 Gosta da visão?
set desse dia com muita buceta e cuzinho lá no Privacy

🇺🇸 Do you like this view?
set of this day wit…",Positive,9.5
173,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
174,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
175,RT @Mahomet9: I can’t even stress it enough that Privacy in crypto is an active process that you constantly work at and maintain. 💯,Neutral,78.4
176,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
177,"RT @JohnMagrinho: Kero socar um Cu
Fazer de Buceta
Bater o leite até espumar
Quem se habilita?
😈🍆💦

Assista Meus Vídeos Completos
100% #BAR…",Neutral,100.0
178,RT @NovinhosFut: https://t.co/oFBoQhsXRD https://t.co/KtdbrutOdx,Neutral,100.0
179,"RT @Kss_py: ฟคบางคน defend ให้ทุกอย่าง ยกเว้น privacy ของเด็ก บอกอย่าดราม่าใส่เด็ก ก็พ่อแม่เองไม่ใช่หรอที่หมุนสปอตไลท์ไปหาเค้า

ลูกตัวเองก็…",Neutral,100.0
180,"RT @oteuporrete23: Aguenta da cabeça até o saco? 😈🐴🥵
https://t.co/8eTFzxxh3B
https://t.co/srmNZqAyR0 https://t.co/2I2L8acpTt",Neutral,100.0
181,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
182,@macastel3 I don't care about privacy. I am an exhibitionist. CPC can watch me have sex.,Negative,16.8
183,RT @tribelaw: Alito’s “lie” wasn’t that he “believed in precedents” but that such a “belief” meant anything in particular — and that Alito…,Neutral,100.0
184,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
185,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
186,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
187,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
188,Joaquin Pheonix and Keanu Reeves are different people but in my head they are the same person. Please respect my privacy at this time.,Positive,24.4
189,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
190,"Several research works in the computer security field have identified serious security and privacy risks in IMDs that could compromise the implant and EVEN THE HEALTH OF THE PATIENT 
(unwilling subject victim)
 WHO CARRIES IT!",Positive,12.9
191,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
192,"RT @dynhoalvz: #PINTOSAWARDS #PINTOAWARDS
@AdoradorPaus @sejaprivacy_top
@_divulga_boys_2 @boys_putaria
@ThiagoG12363119 @DelesNu
@divulga_…",Neutral,100.0
193,RT @januarynpxnk: เอางี้ติ่งบ้านนี้คิดง่ายๆเหมือนทุกคนต้องสนองนี้ดตัวเองแต่ไม่ห่วงความเป็น privacy ของเด็กอะ ไม่มีใครรู้ว่าเด็กโอเคไหมกับกา…,Neutral,100.0
194,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
195,"RT @SI_Singapore: Indonesia Data Privacy Symposium audience asks: What's the scope of responsibilities for Data Protection Officers, what D…",Neutral,100.0
196,เห้ยๆ มะกี้หยอก ไม่สนับสนุนให้ทำร้ายตัวเองค่ะ แต่ถ้ายังคิดเรื่อง privacy ไม่ได้เกรงว่าต้องไปหาหมอแล้วแหละ,Neutral,100.0
197,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
198,https://t.co/ofkh5YDU6X,Neutral,100.0
199,"RT @angel_packsss: gostou do que viu aqui amor? 🙈

tem completo lá no meu privacy, link abaixo ⬇️🔗 https://t.co/8HtZvkjR1g",Positive,18.0
200,"RT @HererraBianca: Vem ... video completinho ja disponível no meu Privacy 
https://t.co/VVnA8qMNMS https://t.co/Myk3JxCbpi",Negative,15.5
201,"RT @Neguinhteusonho: Qm gosta de fude nos mato? 🌿🍑

@Adilson_santos9 

Assinem nosso privacy 🔓📲 https://t.co/iSiS0LWGwJ

Promoção disponíve…",Neutral,100.0
202,"RT @CB4G_2022: Join Our Fun Telegram Group!💥⚡

**You Need to Disable Filtering on Adjustments Privacy &amp; Security If you want to join for fr…",Positive,38.1
203,RT @samiirose99: @ryanhallyall Please everyone keep him in your thoughts but also respect their privacy. Things like this shouldn’t be broa…,Positive,33.5
204,Requesting $SOL funds from the #Stakely Faucet on the Solana blockchain. Request ID: TDG0IFQK #privacy https://t.co/w3c8AOeeTX,Neutral,100.0
205,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
206,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
207,"RT @honeymoonluve: 🇧🇷 Gosta da visão?
set desse dia com muita buceta e cuzinho lá no Privacy

🇺🇸 Do you like this view?
set of this day wit…",Positive,9.5
208,เมนชั้นมีแต่คนยังไม่เจริญ privacy ของเด็ก เรื่องง่ายๆแค่นี้ไม่เข้าใจ หมดหวังละมะ https://t.co/CgnmvkDDfY,Neutral,100.0
209,"RT @AmiraDaher7: Vídeo ineditoooo com Pistolinha Anao , e claro minha primeira vez com um anaozinho 🥵🔥 confira esse vídeo inédito 

https:/…",Neutral,100.0
210,"@myaccessbank do the needful , I have lost faith in your privacy allegiance. My account number 0696540790. @accessbank_help do the needful, my privacy was infringed and I need better action than your automated response in the mail. I reported at a branch of yours. Nothing done",Positive,15.1
211,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
212,https://t.co/wbztvu4JGY,Neutral,100.0
213,"RT @HererraBianca: Video novo amore... venha conferir.. videos caseiro e real 😈😈
https://t.co/VVnA8qMNMS https://t.co/JrkLljtVi2",Neutral,100.0
214,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
215,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
216,Yall dont deserve him honestly. It's fine if you look from afar and don't bother him but plsss give the man space and privacy https://t.co/0FIds2XxFT,Neutral,82.5
217,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
218,RT @sapph7c: respecting someone's privacy isn't limited to the country or type of people they come across. it's basic fucking knowledge and…,Positive,19.6
219,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
220,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
221,"RT @yasminbackupp: Subscribe to my platforms to see my daily content, everything as if it were for you!

OnlyFans e Privacy 🇧🇷

Vem me ver,…",Neutral,100.0
222,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
223,"Marks Usa 295L/26D Lever Lockset,Mechanical,Privacy,Grd. 1 https://t.co/NW60yjWaRe eBay https://t.co/WUIPzGflXZ",Neutral,100.0
224,6 Things to Know About the New EU-U.S. Data Privacy Framework https://t.co/204oxrcyVK | by @Orrick,Neutral,100.0
225,"RT @psychedrgg: Assina meu Privacy!🔥

+450 mídias, vídeos longos e fotos por APENAS R$9 👇 https://t.co/wNcoClKzS5",Neutral,100.0
226,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
